2024-11-21 12:07:51.416107 ; Session        ; Debug       ; Session log loaded as 'C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release\SessionLogs\tap 2024-11-21 12-07-51.txt'. [1.30 ms]
2024-11-21 12:07:51.953584 ; Searcher       ; Warning     ; Multiple assemblies of different versions named System.Memory exists 
2024-11-21 12:07:51.953584 ; Searcher       ; Debug       ; Assembly 1: C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release\System.Memory.dll version: 4.6.31308.01
2024-11-21 12:07:51.953584 ; Searcher       ; Debug       ; Assembly 2: C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release\Dependencies\System.Memory.4.0.1.1\System.Memory.dll version: 4.6.28619.01
2024-11-21 12:07:51.954583 ; Searcher       ; Warning     ; Multiple assemblies of different versions named System.Numerics.Vectors exists 
2024-11-21 12:07:51.954583 ; Searcher       ; Debug       ; Assembly 1: C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release\System.Numerics.Vectors.dll version: 4.6.25519.03
2024-11-21 12:07:51.954583 ; Searcher       ; Debug       ; Assembly 2: C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release\Dependencies\System.Numerics.Vectors.4.1.4.0\System.Numerics.Vectors.dll version: 4.6.26515.06
2024-11-21 12:07:51.954583 ; Searcher       ; Warning     ; Multiple assemblies of different versions named System.Runtime.CompilerServices.Unsafe exists 
2024-11-21 12:07:51.955580 ; Searcher       ; Debug       ; Assembly 1: C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release\System.Runtime.CompilerServices.Unsafe.dll version: 6.0.21.52210
2024-11-21 12:07:51.955580 ; Searcher       ; Debug       ; Assembly 2: C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release\Dependencies\System.Runtime.CompilerServices.Unsafe.4.0.6.0\System.Runtime.CompilerServices.Unsafe.dll version: 4.700.20.12001
2024-11-21 12:07:51.955580 ; Searcher       ; Warning     ; Multiple assemblies of different versions named System.Text.Encodings.Web exists 
2024-11-21 12:07:51.955580 ; Searcher       ; Debug       ; Assembly 1: C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release\System.Text.Encodings.Web.dll version: 9.0.24.52809
2024-11-21 12:07:51.956577 ; Searcher       ; Debug       ; Assembly 2: C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release\Dependencies\System.Text.Encodings.Web.4.0.5.1\System.Text.Encodings.Web.dll version: 4.700.21.11602
2024-11-21 12:07:51.956577 ; Searcher       ; Warning     ; Multiple assemblies of different versions named System.Text.Json exists 
2024-11-21 12:07:51.956577 ; Searcher       ; Debug       ; Assembly 1: C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release\System.Text.Json.dll version: 9.0.24.52809
2024-11-21 12:07:51.956577 ; Searcher       ; Debug       ; Assembly 2: C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release\Dependencies\System.Text.Json.4.0.1.2\System.Text.Json.dll version: 4.700.20.21406
2024-11-21 12:07:51.963558 ; Searcher       ; Debug       ; Ordered 39 assemblies according to references. [11.9 ms]
2024-11-21 12:07:52.015965 ; Package        ; Information ; Satisfying assembly reference to OpenTap by adding dependency on package OpenTAP
2024-11-21 12:07:52.015965 ; Package        ; Error       ; BT2202a.dll in this package require assembly System.Text.Json in version 9.0.0.0 while that assembly is already installed through package 'OpenTAP' in version 4.0.1.2.
2024-11-21 12:07:52.015965 ; tap            ; Error       ; Please align the version of System.Text.Json (4.0.1.2 vs 9.0.0.0)  to ensure interoperability with package 'OpenTAP' or uninstall that package.
