2024-10-24 10:59:29.310494 ; Session        ; Debug       ; Session log loaded as 'C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release\SessionLogs\tap 2024-10-24 10-59-29.txt'. [1.39 ms]
2024-10-24 10:59:29.758158 ; Installation   ; Debug       ; BT2202a                  - 0.1.0-alpha
2024-10-24 10:59:29.758158 ; Installation   ; Debug       ; OpenTAP                  - 9.26.1+3d268116
2024-10-24 10:59:29.758158 ; Installation   ; Debug       ; PathWave License Manager - 7.4.1+efeba870
2024-10-24 10:59:29.783109 ; AssemblyData   ; Debug       ; Loaded Editor. [2.58 ms]
2024-10-24 10:59:29.784103 ; Resolver       ; Debug       ; Unable to find match for Keysight.OpenTap.Wpf, Version=9.5.0.0, Culture=neutral, PublicKeyToken=null
2024-10-24 10:59:29.797392 ; PluginManager  ; Error       ; Unable to load type 'Keysight.OpenTap.Gui.ToolMenuEntry' from 'C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release\Editor.exe'. Reason: 'Could not load file or assembly 'Keysight.OpenTap.Wpf, Version=9.5.0.0, Culture=neutral, PublicKeyToken=null' or one of its dependencies. The system cannot find the file specified.'.
2024-10-24 10:59:29.798393 ; PluginManager  ; Debug       ; FileNotFoundException: Could not load file or assembly 'Keysight.OpenTap.Wpf, Version=9.5.0.0, Culture=neutral, PublicKeyToken=null' or one of its dependencies. The system cannot find the file specified.
2024-10-24 10:59:29.809445 ; PluginManager  ; Debug       ;     at System.Reflection.RuntimeAssembly.GetType(RuntimeAssembly assembly, String name, Boolean throwOnError, Boolean ignoreCase, ObjectHandleOnStack type)
2024-10-24 10:59:29.809445 ; PluginManager  ; Debug       ;     at System.Reflection.RuntimeAssembly.GetType(String name, Boolean throwOnError, Boolean ignoreCase)
2024-10-24 10:59:29.809445 ; PluginManager  ; Debug       ;     at OpenTap.TypeData.Load()
2024-10-24 10:59:29.825629 ; PluginManager  ; Debug       ; Exception caught at:
2024-10-24 10:59:29.828607 ; PluginManager  ; Debug       ;     at Boolean get_CanCreateInstance()
2024-10-24 10:59:29.828607 ; PluginManager  ; Debug       ;     at Boolean MoveNext()
2024-10-24 10:59:29.828607 ; PluginManager  ; Debug       ;     at Boolean MoveNext()
2024-10-24 10:59:29.828607 ; PluginManager  ; Debug       ;     at System.Linq.Lookup`2[TKey,TElement] Create[TSource](System.Collections.Generic.IEnumerable`1[TSource], System.Func`2[TSource,TKey], System.Func`2[TSource,TElement], System.Collections.Generic.IEqualityComparer`1[TKey])
2024-10-24 10:59:29.828607 ; PluginManager  ; Debug       ;     ...
2024-10-24 10:59:29.856134 ; Package        ; Information ; Satisfying assembly reference to OpenTap by adding dependency on package OpenTAP
2024-10-24 10:59:29.856134 ; Package        ; Information ; Adding dependency on package 'OpenTAP' version 9.26.1+3d268116
2024-10-24 10:59:29.863124 ; Package        ; Debug       ; Using temporary folder at 'C:\Users\Admin\AppData\Local\Temp\1z342qdn.ym5'
2024-10-24 10:59:29.866114 ; Package        ; Debug       ; Updating version info for 'BT2202a.dll' [942 us]
2024-10-24 10:59:29.869080 ; Resolver       ; Debug       ; Found match for Mono.Cecil, Version=0.10.1.0, Culture=neutral, PublicKeyToken=50cebf1cceb9d05e in C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release\Dependencies\Mono.Cecil.0.10.1.0\Mono.Cecil.dll
2024-10-24 10:59:30.123916 ; Package        ; Information ; Updated assembly version info using Mono method. [258 ms]
2024-10-24 10:59:30.131895 ; Package        ; Debug       ; Available custom actions for 'create' stage. (2 actions: OpenTap.Package.IncludePackageDependencies, OpenTap.Package.FileHashPackageAction)
2024-10-24 10:59:30.135883 ; Package        ; Information ; Package action IncludePackageDependencies completed [3.44 ms]
2024-10-24 10:59:30.156827 ; Package        ; Information ; Package action FileHashPackageAction completed [21.5 ms]
2024-10-24 10:59:30.157825 ; Package        ; Information ; Creating OpenTAP package.
2024-10-24 10:59:30.170818 ; Package        ; Debug       ; Compressed 'C:\Users\Admin\AppData\Local\Temp\1z342qdn.ym5\Versioned\BT2202a.dll' [9.42 ms]
2024-10-24 10:59:30.225276 ; Package        ; Debug       ; Verifying package integrity...
2024-10-24 10:59:30.242199 ; Package        ; Debug       ; Verified metadata integrity. [17.1 ms]
2024-10-24 10:59:30.243197 ; Package        ; Debug       ; Verified archive integrity. [17.3 ms]
2024-10-24 10:59:30.245191 ; PackageAction  ; Information ; OpenTAP plugin package 'BT2202a.0.1.0-alpha.TapPackage' containing 'BT2202a' successfully created.
2024-10-24 10:59:30.246189 ; PackageAction  ; Information ; Installed 'BT2202a' (C:\Users\Admin\Documents\GitHub\BT2202A_Plugin\YushiProject\bin\Release\Packages\BT2202a\package.xml)
2024-10-24 10:59:30.246189 ; CLI            ; Debug       ; CLI action returned exit code: 0 [551 ms]
