2024-05-23 17:55:08.448975 ; Session        ; Debug       ; Session log loaded as 'C:\Users\yuxia\source\repos\BT2202A\bin\Debug\SessionLogs\editor 2024-05-23 17-55-07.txt'. [13.6 ms]
2024-05-23 17:55:46.160398 ; BT2202A        ; Debug       ; SCPI << 3.7772
2024-05-23 17:55:46.160398 ; BT2202A        ; Information ; Voltage at second 2: 3.7772
2024-05-23 17:55:46.162397 ; BT2202A        ; Debug       ; SCPI >> MEAS:CELL:CURRent? (@1001) [1.85 ms]
2024-05-23 17:55:46.162397 ; BT2202A        ; Debug       ; SCPI << 0.0713
2024-05-23 17:55:46.162397 ; BT2202A        ; Information ; Voltage at second 2: 0.0713
2024-05-23 17:55:47.164121 ; BT2202A        ; Debug       ; SCPI >> MEAS:CELL:VOLT? (@1001) [1.91 ms]
2024-05-23 17:55:47.164121 ; BT2202A        ; Debug       ; SCPI << 3.8004
2024-05-23 17:55:47.164121 ; BT2202A        ; Information ; Voltage at second 3: 3.8004
2024-05-23 17:55:47.167072 ; BT2202A        ; Debug       ; SCPI >> MEAS:CELL:CURRent? (@1001) [1.94 ms]
2024-05-23 17:55:47.167072 ; BT2202A        ; Debug       ; SCPI << 0.0703
2024-05-23 17:55:47.167072 ; BT2202A        ; Information ; Voltage at second 3: 0.0703
2024-05-23 17:55:48.169338 ; BT2202A        ; Debug       ; SCPI >> MEAS:CELL:VOLT? (@1001) [2.12 ms]
2024-05-23 17:55:48.169338 ; BT2202A        ; Debug       ; SCPI << 3.8002
2024-05-23 17:55:48.169338 ; BT2202A        ; Information ; Voltage at second 4: 3.8002
2024-05-23 17:55:48.171228 ; BT2202A        ; Debug       ; SCPI >> MEAS:CELL:CURRent? (@1001) [2.03 ms]
2024-05-23 17:55:48.171228 ; BT2202A        ; Debug       ; SCPI << 0.0697
2024-05-23 17:55:48.171228 ; BT2202A        ; Information ; Voltage at second 4: 0.0697
2024-05-23 17:55:49.172802 ; BT2202A        ; Debug       ; SCPI >> MEAS:CELL:VOLT? (@1001) [1.89 ms]
2024-05-23 17:55:49.172802 ; BT2202A        ; Debug       ; SCPI << 3.8002
2024-05-23 17:55:49.172802 ; BT2202A        ; Information ; Voltage at second 5: 3.8002
2024-05-23 17:55:49.179323 ; BT2202A        ; Debug       ; SCPI >> MEAS:CELL:CURRent? (@1001) [5.64 ms]
2024-05-23 17:55:49.179323 ; BT2202A        ; Debug       ; SCPI << 0.0696
2024-05-23 17:55:49.179323 ; BT2202A        ; Information ; Voltage at second 5: 0.0696
2024-05-23 17:55:50.182959 ; BT2202A        ; Debug       ; SCPI >> MEAS:CELL:VOLT? (@1001) [3.14 ms]
2024-05-23 17:55:50.182959 ; BT2202A        ; Debug       ; SCPI << 3.8000
2024-05-23 17:55:50.182959 ; BT2202A        ; Information ; Voltage at second 6: 3.8000
2024-05-23 17:55:50.184945 ; BT2202A        ; Debug       ; SCPI >> MEAS:CELL:CURRent? (@1001) [2.01 ms]
2024-05-23 17:55:50.184945 ; BT2202A        ; Debug       ; SCPI << 0.0700
2024-05-23 17:55:50.184945 ; BT2202A        ; Information ; Voltage at second 6: 0.0700
2024-05-23 17:55:51.188268 ; BT2202A        ; Debug       ; SCPI >> MEAS:CELL:VOLT? (@1001) [1.81 ms]
2024-05-23 17:55:51.188268 ; BT2202A        ; Debug       ; SCPI << 3.8000
2024-05-23 17:55:51.188268 ; BT2202A        ; Information ; Voltage at second 7: 3.8000
2024-05-23 17:55:51.190268 ; BT2202A        ; Debug       ; SCPI >> MEAS:CELL:CURRent? (@1001) [1.90 ms]
2024-05-23 17:55:51.190268 ; BT2202A        ; Debug       ; SCPI << 0.0697
2024-05-23 17:55:51.190268 ; BT2202A        ; Information ; Voltage at second 7: 0.0697
2024-05-23 17:55:52.193141 ; BT2202A        ; Debug       ; SCPI >> MEAS:CELL:VOLT? (@1001) [1.85 ms]
2024-05-23 17:55:52.193141 ; BT2202A        ; Debug       ; SCPI << 3.7999
2024-05-23 17:55:52.193141 ; BT2202A        ; Information ; Voltage at second 8: 3.7999
2024-05-23 17:55:52.195142 ; BT2202A        ; Debug       ; SCPI >> MEAS:CELL:CURRent? (@1001) [1.97 ms]
2024-05-23 17:55:52.195142 ; BT2202A        ; Debug       ; SCPI << 0.0692
2024-05-23 17:55:52.195142 ; BT2202A        ; Information ; Voltage at second 8: 0.0692
2024-05-23 17:55:53.098438 ; Main           ; Warning     ; User requested to end test plan execution. Aborting test plan run.
2024-05-23 17:55:53.197301 ; BT2202A        ; Debug       ; SCPI >> MEAS:CELL:VOLT? (@1001) [1.77 ms]
2024-05-23 17:55:53.197301 ; BT2202A        ; Debug       ; SCPI << 3.8000
2024-05-23 17:55:53.197301 ; BT2202A        ; Information ; Voltage at second 9: 3.8000
2024-05-23 17:55:53.199906 ; BT2202A        ; Debug       ; SCPI >> MEAS:CELL:CURRent? (@1001) [2.09 ms]
2024-05-23 17:55:53.199906 ; BT2202A        ; Debug       ; SCPI << 0.0690
2024-05-23 17:55:53.199906 ; BT2202A        ; Information ; Voltage at second 9: 0.0690
2024-05-23 17:55:54.202399 ; BT2202A        ; Debug       ; SCPI >> MEAS:CELL:VOLT? (@1001) [1.91 ms]
2024-05-23 17:55:54.202399 ; BT2202A        ; Debug       ; SCPI << 3.8000
2024-05-23 17:55:54.202399 ; BT2202A        ; Information ; Voltage at second 10: 3.8000
2024-05-23 17:55:54.203418 ; BT2202A        ; Debug       ; SCPI >> MEAS:CELL:CURRent? (@1001) [1.89 ms]
2024-05-23 17:55:54.204418 ; BT2202A        ; Debug       ; SCPI << 0.0688
2024-05-23 17:55:54.204418 ; BT2202A        ; Information ; Voltage at second 10: 0.0688
2024-05-23 17:55:55.205858 ; BT2202A        ; Debug       ; SCPI >> MEAS:CELL:VOLT? (@1001) [1.84 ms]
2024-05-23 17:55:55.205858 ; BT2202A        ; Debug       ; SCPI << 3.7999
2024-05-23 17:55:55.205858 ; BT2202A        ; Information ; Voltage at second 11: 3.7999
2024-05-23 17:55:55.208211 ; BT2202A        ; Debug       ; SCPI >> MEAS:CELL:CURRent? (@1001) [1.84 ms]
2024-05-23 17:55:55.208211 ; BT2202A        ; Debug       ; SCPI << 0.0682
2024-05-23 17:55:55.208211 ; BT2202A        ; Information ; Voltage at second 11: 0.0682
2024-05-23 17:55:56.210649 ; BT2202A        ; Debug       ; SCPI >> MEAS:CELL:VOLT? (@1001) [1.79 ms]
2024-05-23 17:55:56.210649 ; BT2202A        ; Debug       ; SCPI << 3.8000
2024-05-23 17:55:56.210649 ; BT2202A        ; Information ; Voltage at second 12: 3.8000
2024-05-23 17:55:56.212649 ; BT2202A        ; Debug       ; SCPI >> MEAS:CELL:CURRent? (@1001) [1.83 ms]
2024-05-23 17:55:56.212649 ; BT2202A        ; Debug       ; SCPI << 0.0682
2024-05-23 17:55:56.212649 ; BT2202A        ; Information ; Voltage at second 12: 0.0682
2024-05-23 17:55:57.214930 ; BT2202A        ; Debug       ; SCPI >> MEAS:CELL:VOLT? (@1001) [1.78 ms]
2024-05-23 17:55:57.214930 ; BT2202A        ; Debug       ; SCPI << 3.7999
2024-05-23 17:55:57.214930 ; BT2202A        ; Information ; Voltage at second 13: 3.7999
2024-05-23 17:55:57.216960 ; BT2202A        ; Debug       ; SCPI >> MEAS:CELL:CURRent? (@1001) [1.86 ms]
2024-05-23 17:55:57.216960 ; BT2202A        ; Debug       ; SCPI << 0.0670
2024-05-23 17:55:57.216960 ; BT2202A        ; Information ; Voltage at second 13: 0.0670
2024-05-23 17:55:58.220759 ; BT2202A        ; Debug       ; SCPI >> MEAS:CELL:VOLT? (@1001) [1.99 ms]
2024-05-23 17:55:58.220759 ; BT2202A        ; Debug       ; SCPI << 3.8002
2024-05-23 17:55:58.220759 ; BT2202A        ; Information ; Voltage at second 14: 3.8002
2024-05-23 17:55:58.222690 ; BT2202A        ; Debug       ; SCPI >> MEAS:CELL:CURRent? (@1001) [1.89 ms]
2024-05-23 17:55:58.222690 ; BT2202A        ; Debug       ; SCPI << 0.0670
2024-05-23 17:55:58.222690 ; BT2202A        ; Information ; Voltage at second 14: 0.0670
