2024-05-23 17:04:57.333250 ; Session        ; Debug       ; Session log loaded as 'C:\Users\yuxia\source\repos\BT2202A\bin\Debug\SessionLogs\editor 2024-05-23 17-04-57.txt'. [4.38 ms]
2024-05-23 17:04:58.813255 ; Settings       ; Debug       ; DutSettings loaded from C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Settings\Bench\Default\DUTs.xml [414 us]
2024-05-23 17:04:58.818546 ; PluginManager  ; Debug       ; Loaded BT2202A. [6.74 ms]
2024-05-23 17:04:58.849134 ; Settings       ; Debug       ; InstrumentSettings loaded from C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Settings\Bench\Default\Instruments.xml [38.0 ms]
2024-05-23 17:04:58.849134 ; Settings       ; Debug       ; ResultSettings loaded from C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Settings\Results.xml [463 us]
2024-05-23 17:04:59.812464 ; Resolver       ; Debug       ; Found match for Keysight.Kal.Licensing.Api, Version=4.0.0.0, Culture=neutral, PublicKeyToken=55333af07c70062e in C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Dependencies\Keysight.Kal.Licensing.Api.4.0.0\Keysight.Kal.Licensing.Api.dll
2024-05-23 17:04:59.848566 ; Resolver       ; Debug       ; Found match for Keysight.Ccl.Licensing.Api, Version=5.3.2.19, Culture=neutral, PublicKeyToken=55333af07c70062e in C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Dependencies\Keysight.Ccl.Licensing.Api.5.3.2.19\Keysight.Ccl.Licensing.Api.dll
2024-05-23 17:04:59.850978 ; KAL            ; Debug       ; KAL signature verified. [22.2 ms]
2024-05-23 17:04:59.872343 ; KAL Process    ; Debug       ; Initialized [42.8 ms]
2024-05-23 17:04:59.874320 ; KAL            ; Debug       ; Initialized [47.8 ms]
2024-05-23 17:04:59.972733 ; CCL            ; Debug       ; Initialized [164 ms]
2024-05-23 17:05:00.055230 ; Settings       ; Debug       ; PanelSettings loaded from C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Settings\GUI Panels.xml [1.26 ms]
2024-05-23 17:05:00.366853 ; Main           ; Debug       ; Application startup finished. [3.34 s]
2024-05-23 17:05:00.995425 ; Main           ; Information ; Latest version of 'Keysight Licensing' is 1.4, your version is 1.1. Please consider updating. [2.23 s]
2024-05-23 17:05:00.995425 ; Main           ; Information ; Latest version of 'CSV' is 9.12, your version is 9.11. Please consider updating. [2.23 s]
2024-05-23 17:05:00.995425 ; Main           ; Information ; Latest version of 'Visual Studio SDK CE' is 1.9, your version is 1.2. Please consider updating. [2.23 s]
2024-05-23 17:05:00.995425 ; Main           ; Information ; Latest version of 'SDK' is 9.24, your version is 9.17. Please consider updating. [2.23 s]
2024-05-23 17:05:00.995425 ; Main           ; Information ; Latest version of 'WPF Controls' is 9.23, your version is 9.17. Please consider updating. [2.23 s]
2024-05-23 17:05:00.995425 ; Main           ; Information ; Latest version of 'OpenTAP' is 9.24, your version is 9.17. Please consider updating. [2.23 s]
2024-05-23 17:05:00.995425 ; Main           ; Debug       ; Update check complete. [2.23 s]
2024-05-23 17:05:21.156616 ; TestPlan       ; Information ; -----------------------------------------------------------------
2024-05-23 17:05:21.174616 ; TestPlan       ; Information ; Starting TestPlan 'Untitled' on 05/23/2024 17:05:21, 1 of 1 TestSteps enabled.
2024-05-23 17:05:21.208682 ; TestPlan       ; Debug       ; Saved Test Plan XML [1.09 ms]
2024-05-23 17:05:21.213682 ; Settings       ; Debug       ; No settings file exists for TestPlanRunPackageParameterMonitor. A new instance with default values has been created. [91.8 us]
2024-05-23 17:05:21.268094 ; BT2202A        ; Debug       ; Connecting to 'USB0::0x008D::0x3602::MY59002216::0::INSTR'
2024-05-23 17:05:21.359700 ; BT2202A        ; Debug       ; SCPI >> *IDN? [7.66 ms]
2024-05-23 17:05:21.359700 ; BT2202A        ; Debug       ; SCPI << Keysight Technologies,BT2202A,MY59002216,06.17(2880)-02.35(1829)-00.24-08-02-02-1652039-23
2024-05-23 17:05:21.359700 ; BT2202A        ; Information ; Now connected to: Keysight Technologies,BT2202A,MY59002216,06.17(2880)-02.35(1829)-00.24-08-02-02-1652039-23
2024-05-23 17:05:21.361620 ; BT2202A        ; Debug       ; SCPI >> *CLS [265 us]
2024-05-23 17:05:22.892879 ; BT2202A        ; Debug       ; SCPI >> *IDN? [4.76 ms]
2024-05-23 17:05:22.892879 ; BT2202A        ; Debug       ; SCPI << Keysight Technologies,BT2202A,MY59002216,06.17(2880)-02.35(1829)-00.24-08-02-02-1652039-23
2024-05-23 17:05:22.892879 ; BT2202A        ; Information ; Keysight Technologies,BT2202A,MY59002216,06.17(2880)-02.35(1829)-00.24-08-02-02-1652039-23
2024-05-23 17:05:22.892879 ; BT2202A        ; Information ; Resource "BT2202A (USB0::0x008D::0x3602::MY59002216::0::INSTR)" opened. [1.62 s]
2024-05-23 17:05:22.902731 ; TestPlan       ; Debug       ; PrePlanRun Methods completed [2.11 ms]
2024-05-23 17:05:22.910737 ; TestPlan       ; Information ; "Carga" started.
2024-05-23 17:05:22.913737 ; BT2202A        ; Debug       ; SCPI >> *IDN? [165 us]
2024-05-23 17:05:22.913737 ; BT2202A        ; Debug       ; SCPI >> *RST [222 us]
2024-05-23 17:05:22.913737 ; BT2202A        ; Debug       ; SCPI >> SYST:PROB:LIM 1,0 [243 us]
2024-05-23 17:05:22.914736 ; BT2202A        ; Debug       ; SCPI >> CELL:DEFINE 1001, (@101:104) [671 us]
2024-05-23 17:05:22.914736 ; BT2202A        ; Debug       ; SCPI >> SEQ:STEP:DEF 1,1,CHARGE,30,0.4,4 [603 us]
2024-05-23 17:05:22.916963 ; BT2202A        ; Debug       ; SCPI >> SEQ:TEST:DEF 1, 1, 1,VOLT_GE,3.6,BEFORE_START, 180, FAIL [2.02 ms]
2024-05-23 17:05:22.919132 ; BT2202A        ; Debug       ; SCPI >> SEQ:TEST:DEF 1, 1, 2,CURR_GE,0.4,BEFORE,30*60 , FAIL [1.62 ms]
2024-05-23 17:05:22.919132 ; BT2202A        ; Debug       ; SCPI >> CELL:ENABLE (@1001),1 [190 us]
2024-05-23 17:05:22.920123 ; BT2202A        ; Debug       ; SCPI >> CELL:INIT (@1001) [666 us]
2024-05-23 17:05:22.920123 ; BT2202A        ; Information ; Initializing Charge
2024-05-23 17:05:39.921102 ; BT2202A        ; Information ; Charge Process Started
2024-05-23 17:05:48.686978 ; Main           ; Warning     ; User requested to end test plan execution. Aborting test plan run.
