2024-05-07 18:36:09.737286 ; Session        ; Debug       ; Session log loaded as 'C:\Users\yuxia\source\repos\BT2202A\bin\Debug\SessionLogs\editor 2024-05-07 18-36-09.txt'. [4.54 ms]
2024-05-07 18:36:18.420899 ; TestPlan       ; Debug       ;     at OpenTap.TestPlan.OpenInternal(TestPlanRun run, Boolean isOpen, List`1 steps)
2024-05-07 18:36:18.420899 ; TestPlan       ; Debug       ;     at OpenTap.TestPlan.DoExecute(IEnumerable`1 resultListeners, IEnumerable`1 metaDataParameters, HashSet`1 stepsOverride)
2024-05-07 18:36:18.421899 ; TestPlan       ; Debug       ; Exception caught at:
2024-05-07 18:36:18.429824 ; TestPlan       ; Debug       ;     at OpenTap.TestPlanRun executeInContext(System.Collections.Generic.IEnumerable`1[OpenTap.IResultListener], System.Collections.Generic.IEnumerable`1[OpenTap.ResultParameter], System.Collections.Generic.HashSet`1[OpenTap.ITestStep])
2024-05-07 18:36:18.429824 ; TestPlan       ; Debug       ;     at Void g()
2024-05-07 18:36:18.429824 ; TestPlan       ; Debug       ;     at Void Process()
2024-05-07 18:36:18.429824 ; TestPlan       ; Debug       ;     at Void processQueue()
2024-05-07 18:36:18.429824 ; TestPlan       ; Debug       ;     ...
2024-05-07 18:36:18.441937 ; Summary        ; Information ; ------ Summary of test plan started 05/07/2024 18:36:18 ------
2024-05-07 18:36:18.442936 ; Summary        ; Information ; --------------------------------------------------------------
2024-05-07 18:36:18.443936 ; Summary        ; Information ; ----- Test plan completed with verdict Error in 64.5 ms ------
2024-05-07 18:36:34.928735 ; Settings       ; Debug       ; Saved GuiControlsSettings to C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Settings\GUI Controls.xml [7.21 ms]
2024-05-07 18:36:34.939635 ; Settings       ; Debug       ; Saved PanelSettings to C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Settings\GUI Panels.xml [1.06 ms]
2024-05-07 18:36:34.941647 ; Settings       ; Debug       ; Saved EditorSettings to C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Settings\Editor.xml [1.28 ms]
2024-05-07 18:36:42.572813 ; Settings       ; Debug       ; Saved ConnectionSettings to C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Settings\Bench\Default\Connections.xml [934 us]
2024-05-07 18:36:42.573812 ; Settings       ; Debug       ; Saved DutSettings to C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Settings\Bench\Default\DUTs.xml [626 us]
2024-05-07 18:36:42.574813 ; Settings       ; Debug       ; Saved EditorSettings to C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Settings\Editor.xml [784 us]
2024-05-07 18:36:42.602787 ; Settings       ; Debug       ; Saved EngineSettings to C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Settings\Engine.xml [27.8 ms]
2024-05-07 18:36:42.604006 ; Settings       ; Debug       ; Saved InstrumentSettings to C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Settings\Bench\Default\Instruments.xml [1.44 ms]
2024-05-07 18:36:42.618296 ; Settings       ; Debug       ; Saved ResultSettings to C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Settings\Results.xml [14.2 ms]
2024-05-07 18:36:42.631534 ; Main           ; Debug       ; Reloaded test plan. [5.99 ms]
2024-05-07 18:36:43.697194 ; TestPlan       ; Information ; -----------------------------------------------------------------
2024-05-07 18:36:43.698194 ; TestPlan       ; Information ; Starting TestPlan 'Untitled' on 05/07/2024 18:36:43, 1 of 1 TestSteps enabled.
2024-05-07 18:36:43.698194 ; TestPlan       ; Warning     ; TestPlan aborted.
2024-05-07 18:36:43.698194 ; TestPlan       ; Error       ; Resource setting Resources \ Instrument not set on step Carga. Please configure or disable step.
2024-05-07 18:36:43.698194 ; TestPlan       ; Debug       ; Exception: Resource setting Resources \ Instrument not set on step Carga. Please configure or disable step.
2024-05-07 18:36:43.698194 ; TestPlan       ; Debug       ;     at OpenTap.TestStepExtensions.CheckResources(ITestStep Step)
2024-05-07 18:36:43.698194 ; TestPlan       ; Debug       ;     at System.Collections.Generic.List`1.ForEach(Action`1 action)
2024-05-07 18:36:43.698194 ; TestPlan       ; Debug       ;     at OpenTap.ResourceTaskManager.beginOpenResoureces(List`1 resources, CancellationToken cancellationToken)
2024-05-07 18:36:43.698194 ; TestPlan       ; Debug       ;     at OpenTap.ResourceTaskManager.BeginStep(TestPlanRun planRun, ITestStepParent item, TestPlanExecutionStage stage, CancellationToken cancellationToken)
2024-05-07 18:36:43.698194 ; TestPlan       ; Debug       ;     at OpenTap.TestPlan.OpenInternal(TestPlanRun run, Boolean isOpen, List`1 steps)
2024-05-07 18:36:43.698194 ; TestPlan       ; Debug       ;     at OpenTap.TestPlan.DoExecute(IEnumerable`1 resultListeners, IEnumerable`1 metaDataParameters, HashSet`1 stepsOverride)
2024-05-07 18:36:43.698194 ; TestPlan       ; Debug       ; Exception caught at:
2024-05-07 18:36:43.698194 ; TestPlan       ; Debug       ;     at OpenTap.TestPlanRun executeInContext(System.Collections.Generic.IEnumerable`1[OpenTap.IResultListener], System.Collections.Generic.IEnumerable`1[OpenTap.ResultParameter], System.Collections.Generic.HashSet`1[OpenTap.ITestStep])
2024-05-07 18:36:43.698194 ; TestPlan       ; Debug       ;     at Void g()
2024-05-07 18:36:43.698194 ; TestPlan       ; Debug       ;     at Void Process()
2024-05-07 18:36:43.698194 ; TestPlan       ; Debug       ;     at Void processQueue()
2024-05-07 18:36:43.698194 ; TestPlan       ; Debug       ;     ...
2024-05-07 18:36:43.698194 ; Summary        ; Information ; ------ Summary of test plan started 05/07/2024 18:36:43 ------
2024-05-07 18:36:43.698194 ; Summary        ; Information ; --------------------------------------------------------------
2024-05-07 18:36:43.698194 ; Summary        ; Information ; ------ Test plan completed with verdict Error in 563 us ------
2024-05-07 18:36:43.699194 ; TestPlan       ; Debug       ; Saved Test Plan XML [1.25 ms]
2024-05-07 18:36:46.234693 ; Settings       ; Debug       ; Saved GuiControlsSettings to C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Settings\GUI Controls.xml [1.59 ms]
2024-05-07 18:36:46.237201 ; Settings       ; Debug       ; Saved PanelSettings to C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Settings\GUI Panels.xml [1.24 ms]
2024-05-07 18:36:46.237709 ; Settings       ; Debug       ; Saved EditorSettings to C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Settings\Editor.xml [784 us]
2024-05-07 18:37:11.198437 ; TestPlan       ; Information ; -----------------------------------------------------------------
2024-05-07 18:37:11.199437 ; TestPlan       ; Information ; Starting TestPlan 'Untitled' on 05/07/2024 18:37:11, 1 of 1 TestSteps enabled.
2024-05-07 18:37:11.201446 ; TestPlan       ; Debug       ; Saved Test Plan XML [1.91 ms]
2024-05-07 18:37:11.202438 ; TestPlan       ; Warning     ; TestPlan aborted.
2024-05-07 18:37:11.202438 ; TestPlan       ; Error       ; Resource setting Resources \ Instrument not set on step Carga. Please configure or disable step.
2024-05-07 18:37:11.202438 ; TestPlan       ; Debug       ; Exception: Resource setting Resources \ Instrument not set on step Carga. Please configure or disable step.
2024-05-07 18:37:11.202438 ; TestPlan       ; Debug       ;     at OpenTap.TestStepExtensions.CheckResources(ITestStep Step)
2024-05-07 18:37:11.202438 ; TestPlan       ; Debug       ;     at System.Collections.Generic.List`1.ForEach(Action`1 action)
2024-05-07 18:37:11.202438 ; TestPlan       ; Debug       ;     at OpenTap.ResourceTaskManager.beginOpenResoureces(List`1 resources, CancellationToken cancellationToken)
2024-05-07 18:37:11.202438 ; TestPlan       ; Debug       ;     at OpenTap.ResourceTaskManager.BeginStep(TestPlanRun planRun, ITestStepParent item, TestPlanExecutionStage stage, CancellationToken cancellationToken)
2024-05-07 18:37:11.202438 ; TestPlan       ; Debug       ;     at OpenTap.TestPlan.OpenInternal(TestPlanRun run, Boolean isOpen, List`1 steps)
2024-05-07 18:37:11.202438 ; TestPlan       ; Debug       ;     at OpenTap.TestPlan.DoExecute(IEnumerable`1 resultListeners, IEnumerable`1 metaDataParameters, HashSet`1 stepsOverride)
2024-05-07 18:37:11.202438 ; TestPlan       ; Debug       ; Exception caught at:
2024-05-07 18:37:11.202438 ; TestPlan       ; Debug       ;     at OpenTap.TestPlanRun executeInContext(System.Collections.Generic.IEnumerable`1[OpenTap.IResultListener], System.Collections.Generic.IEnumerable`1[OpenTap.ResultParameter], System.Collections.Generic.HashSet`1[OpenTap.ITestStep])
2024-05-07 18:37:11.202438 ; TestPlan       ; Debug       ;     at Void g()
2024-05-07 18:37:11.202438 ; TestPlan       ; Debug       ;     at Void Process()
2024-05-07 18:37:11.202438 ; TestPlan       ; Debug       ;     at Void processQueue()
2024-05-07 18:37:11.202438 ; TestPlan       ; Debug       ;     ...
2024-05-07 18:37:11.202438 ; Summary        ; Information ; ------ Summary of test plan started 05/07/2024 18:37:11 ------
2024-05-07 18:37:11.202438 ; Summary        ; Information ; --------------------------------------------------------------
2024-05-07 18:37:11.202438 ; Summary        ; Information ; ------ Test plan completed with verdict Error in 342 us ------
2024-05-07 18:37:45.709734 ; Settings       ; Debug       ; Saved GuiControlsSettings to C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Settings\GUI Controls.xml [8.39 ms]
2024-05-07 18:37:45.713806 ; Settings       ; Debug       ; Saved PanelSettings to C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Settings\GUI Panels.xml [894 us]
2024-05-07 18:37:45.714806 ; Settings       ; Debug       ; Saved EditorSettings to C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Settings\Editor.xml [757 us]
