2024-05-07 19:21:34.706548 ; Session        ; Debug       ; Session log loaded as 'C:\Users\yuxia\source\repos\BT2202A\bin\Debug\SessionLogs\editor 2024-05-07 19-21-34.txt'. [4.57 ms]
2024-05-07 19:21:35.456368 ; Resolver       ; Debug       ; Found match for MahApps.Metro, Version=1.3.0.0, Culture=neutral, PublicKeyToken=f4fb5a3c4d1e5b4f in C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Dependencies\MahApps.Metro.1.3.0.0\MahApps.Metro.dll
2024-05-07 19:21:35.575467 ; GUI            ; Debug       ; Loaded Light Theme. [11.7 ms]
2024-05-07 19:21:35.676453 ; Resolver       ; Debug       ; Found match for AvalonDock, Version=4.60.0.0, Culture=neutral, PublicKeyToken=3e4669d2f30244f4 in C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Dependencies\AvalonDock.4.60.0.0\AvalonDock.dll
2024-05-07 19:21:35.844230 ; Settings       ; Debug       ; GuiControlsSettings loaded from C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Settings\GUI Controls.xml [91.1 ms]
2024-05-07 19:21:35.844230 ; Main           ; Debug       ; Window initial dimensions: 1024px, 768px.
2024-05-07 19:21:35.864637 ; Settings       ; Debug       ; EngineSettings loaded from C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Settings\Engine.xml [18.6 ms]
2024-05-07 19:21:35.866784 ; Settings       ; Debug       ; No settings file exists for PackageManagerSettings. A new instance with default values has been created. [588 us]
2024-05-07 19:21:35.870786 ; Resolver       ; Debug       ; Found match for Keysight.OpenTap.Licensing, Version=1.1.1.0, Culture=neutral, PublicKeyToken=null in C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Packages\Keysight Licensing\Keysight.OpenTap.Licensing.dll
2024-05-07 19:21:35.902931 ; Session        ; Debug       ; Session log loaded as 'SessionLogs\SessionLog 2024-05-07 19-21-35.txt'. [13.4 ms]
2024-05-07 19:21:36.215308 ; Main           ; Debug       ; GUI initialized. [369 ms]
2024-05-07 19:21:36.215308 ; Main           ; Debug       ; Docking manager initialized. [62.8 us]
2024-05-07 19:21:36.217308 ; OpenTAP        ; Information ; OpenTAP version '9.17.4+ea67c63a' 64-bit initialized 05/07/2024 [2.14 s]
2024-05-07 19:21:36.252014 ; PluginManager  ; Debug       ; Loaded PackageManager. [264 us]
2024-05-07 19:21:36.252014 ; PluginManager  ; Debug       ; Loaded Editor. [15.1 us]
2024-05-07 19:21:36.260017 ; PluginManager  ; Debug       ; Loaded ResultsViewer. [7.97 ms]
2024-05-07 19:21:36.267032 ; PluginManager  ; Debug       ; Loaded RunExplorer. [6.59 ms]
2024-05-07 19:21:36.269033 ; Settings       ; Debug       ; ConnectionSettings loaded from C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Settings\Bench\Default\Connections.xml [1.34 ms]
2024-05-07 19:21:36.270033 ; Settings       ; Debug       ; DutSettings loaded from C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Settings\Bench\Default\DUTs.xml [591 us]
2024-05-07 19:21:36.305592 ; PluginManager  ; Debug       ; Loaded BT2202A. [32.6 ms]
2024-05-07 19:21:36.340983 ; Settings       ; Debug       ; InstrumentSettings loaded from C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Settings\Bench\Default\Instruments.xml [70.9 ms]
2024-05-07 19:21:36.340983 ; Settings       ; Debug       ; ResultSettings loaded from C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Settings\Results.xml [480 us]
2024-05-07 19:21:36.409942 ; HttpPackageRepository ; Debug       ; Could not check for updates from package repository at 'https://packages.opentap.io'.
2024-05-07 19:21:36.409942 ; Main           ; Debug       ; Update check complete. [191 ms]
2024-05-07 19:21:37.252834 ; Resolver       ; Debug       ; Found match for Keysight.Kal.Licensing.Api, Version=4.0.0.0, Culture=neutral, PublicKeyToken=55333af07c70062e in C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Dependencies\Keysight.Kal.Licensing.Api.4.0.0\Keysight.Kal.Licensing.Api.dll
2024-05-07 19:21:37.281200 ; KAL            ; Debug       ; KAL signature verified. [17.2 ms]
2024-05-07 19:21:37.288256 ; Resolver       ; Debug       ; Found match for Keysight.Ccl.Licensing.Api, Version=5.3.2.19, Culture=neutral, PublicKeyToken=55333af07c70062e in C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Dependencies\Keysight.Ccl.Licensing.Api.5.3.2.19\Keysight.Ccl.Licensing.Api.dll
2024-05-07 19:21:37.302793 ; KAL Process    ; Debug       ; Initialized [38.7 ms]
2024-05-07 19:21:37.305835 ; KAL            ; Debug       ; Initialized [42.5 ms]
2024-05-07 19:21:37.429524 ; CCL            ; Debug       ; Initialized [179 ms]
2024-05-07 19:21:37.474644 ; Settings       ; Debug       ; PanelSettings loaded from C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Settings\GUI Panels.xml [1.25 ms]
2024-05-07 19:21:37.763485 ; Main           ; Debug       ; Application startup finished. [3.68 s]
2024-05-07 19:21:44.246422 ; Settings       ; Debug       ; Saved GuiControlsSettings to C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Settings\GUI Controls.xml [7.86 ms]
2024-05-07 19:21:44.256507 ; Settings       ; Debug       ; Saved PanelSettings to C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Settings\GUI Panels.xml [1.16 ms]
2024-05-07 19:21:44.257508 ; Settings       ; Debug       ; Saved EditorSettings to C:\Users\yuxia\source\repos\BT2202A\bin\Debug\Settings\Editor.xml [1.52 ms]
