2024-06-07 15:26:38.934038 ; Session        ; Debug       ; Session log loaded as 'C:\Users\yuxia\source\repos\BT2202A\bin\Release\SessionLogs\editor 2024-06-07 15-26-38.txt'. [4.82 ms]
2024-06-07 15:27:05.381506 ; BT2202A        ; Information ; Temperature at second 5: +2.34651334E+01
2024-06-07 15:27:06.383881 ; BT2202A        ; Debug       ; SCPI >> MEAS:CELL:VOLT? (@1001) [1.95 ms]
2024-06-07 15:27:06.383881 ; BT2202A        ; Debug       ; SCPI << 3.9194
2024-06-07 15:27:06.383881 ; BT2202A        ; Information ; Voltage at second 6: 3.9194
2024-06-07 15:27:06.385899 ; BT2202A        ; Debug       ; SCPI >> MEAS:CELL:CURRent? (@1001) [2.05 ms]
2024-06-07 15:27:06.385899 ; BT2202A        ; Debug       ; SCPI << 0.0995
2024-06-07 15:27:06.385899 ; BT2202A        ; Information ; Current at second 6: 0.0995
2024-06-07 15:27:06.462949 ; DAQ970A        ; Debug       ; SCPI >> MEAS:TEMP? TC,J,(@102) [76.8 ms]
2024-06-07 15:27:06.462949 ; DAQ970A        ; Debug       ; SCPI << +2.34629904E+01
2024-06-07 15:27:06.462949 ; BT2202A        ; Information ; Temperature at second 6: +2.34629904E+01
2024-06-07 15:27:07.464601 ; BT2202A        ; Debug       ; SCPI >> MEAS:CELL:VOLT? (@1001) [1.79 ms]
2024-06-07 15:27:07.464601 ; BT2202A        ; Debug       ; SCPI << 3.9196
2024-06-07 15:27:07.464601 ; BT2202A        ; Information ; Voltage at second 7: 3.9196
2024-06-07 15:27:07.466858 ; BT2202A        ; Debug       ; SCPI >> MEAS:CELL:CURRent? (@1001) [1.88 ms]
2024-06-07 15:27:07.466858 ; BT2202A        ; Debug       ; SCPI << 0.0997
2024-06-07 15:27:07.466858 ; BT2202A        ; Information ; Current at second 7: 0.0997
2024-06-07 15:27:07.557702 ; DAQ970A        ; Debug       ; SCPI >> MEAS:TEMP? TC,J,(@102) [91.1 ms]
2024-06-07 15:27:07.557702 ; DAQ970A        ; Debug       ; SCPI << +2.34600217E+01
2024-06-07 15:27:07.557702 ; BT2202A        ; Information ; Temperature at second 7: +2.34600217E+01
2024-06-07 15:27:08.559978 ; BT2202A        ; Debug       ; SCPI >> MEAS:CELL:VOLT? (@1001) [1.79 ms]
2024-06-07 15:27:08.560976 ; BT2202A        ; Debug       ; SCPI << 3.9196
2024-06-07 15:27:08.560976 ; BT2202A        ; Information ; Voltage at second 8: 3.9196
2024-06-07 15:27:08.561980 ; BT2202A        ; Debug       ; SCPI >> MEAS:CELL:CURRent? (@1001) [1.90 ms]
2024-06-07 15:27:08.561980 ; BT2202A        ; Debug       ; SCPI << 0.0999
2024-06-07 15:27:08.561980 ; BT2202A        ; Information ; Current at second 8: 0.0999
2024-06-07 15:27:08.699799 ; DAQ970A        ; Debug       ; SCPI >> MEAS:TEMP? TC,J,(@102) [137 ms]
2024-06-07 15:27:08.699799 ; DAQ970A        ; Debug       ; SCPI << +2.34576682E+01
2024-06-07 15:27:08.699799 ; BT2202A        ; Information ; Temperature at second 8: +2.34576682E+01
2024-06-07 15:27:09.702913 ; BT2202A        ; Debug       ; SCPI >> MEAS:CELL:VOLT? (@1001) [1.94 ms]
2024-06-07 15:27:09.702913 ; BT2202A        ; Debug       ; SCPI << 3.8982
2024-06-07 15:27:09.702913 ; BT2202A        ; Information ; Voltage at second 9: 3.8982
2024-06-07 15:27:09.705004 ; BT2202A        ; Debug       ; SCPI >> MEAS:CELL:CURRent? (@1001) [2.11 ms]
2024-06-07 15:27:09.705004 ; BT2202A        ; Debug       ; SCPI << -0.0005
2024-06-07 15:27:09.705004 ; BT2202A        ; Information ; Current at second 9: -0.0005
2024-06-07 15:27:09.808251 ; DAQ970A        ; Debug       ; SCPI >> MEAS:TEMP? TC,J,(@102) [102 ms]
2024-06-07 15:27:09.808251 ; DAQ970A        ; Debug       ; SCPI << +2.34671085E+01
2024-06-07 15:27:09.808251 ; BT2202A        ; Information ; Temperature at second 9: +2.34671085E+01
2024-06-07 15:27:10.810859 ; BT2202A        ; Debug       ; SCPI >> MEAS:CELL:VOLT? (@1001) [1.97 ms]
2024-06-07 15:27:10.810859 ; BT2202A        ; Debug       ; SCPI << 3.8950
2024-06-07 15:27:10.810859 ; BT2202A        ; Information ; Voltage at second 10: 3.8950
2024-06-07 15:27:10.812653 ; BT2202A        ; Debug       ; SCPI >> MEAS:CELL:CURRent? (@1001) [2.01 ms]
2024-06-07 15:27:10.812653 ; BT2202A        ; Debug       ; SCPI << -0.0007
2024-06-07 15:27:10.812653 ; BT2202A        ; Information ; Current at second 10: -0.0007
2024-06-07 15:27:10.895962 ; DAQ970A        ; Debug       ; SCPI >> MEAS:TEMP? TC,J,(@102) [83.5 ms]
2024-06-07 15:27:10.895962 ; DAQ970A        ; Debug       ; SCPI << +2.34747521E+01
2024-06-07 15:27:10.895962 ; BT2202A        ; Information ; Temperature at second 10: +2.34747521E+01
2024-06-07 15:27:11.899154 ; BT2202A        ; Debug       ; SCPI >> MEAS:CELL:VOLT? (@1001) [1.83 ms]
2024-06-07 15:27:11.899154 ; BT2202A        ; Debug       ; SCPI << 3.8948
2024-06-07 15:27:11.899154 ; BT2202A        ; Information ; Voltage at second 11: 3.8948
2024-06-07 15:27:11.900159 ; BT2202A        ; Debug       ; SCPI >> MEAS:CELL:CURRent? (@1001) [1.89 ms]
2024-06-07 15:27:11.900159 ; BT2202A        ; Debug       ; SCPI << -0.0011
2024-06-07 15:27:11.900159 ; BT2202A        ; Information ; Current at second 11: -0.0011
2024-06-07 15:27:12.040327 ; DAQ970A        ; Debug       ; SCPI >> MEAS:TEMP? TC,J,(@102) [139 ms]
2024-06-07 15:27:12.040327 ; DAQ970A        ; Debug       ; SCPI << +2.34705611E+01
2024-06-07 15:27:12.040327 ; BT2202A        ; Information ; Temperature at second 11: +2.34705611E+01
