2024-06-07 15:19:10.448028 ; Session        ; Debug       ; Session log loaded as 'C:\Users\yuxia\source\repos\BT2202A\bin\Release\SessionLogs\editor 2024-06-07 15-19-10.txt'. [3.92 ms]
2024-06-07 15:19:11.807953 ; PluginManager  ; Debug       ; Loaded RunExplorer. [2.74 ms]
2024-06-07 15:19:11.809950 ; Settings       ; Debug       ; ConnectionSettings loaded from C:\Users\yuxia\source\repos\BT2202A\bin\Release\Settings\Bench\Default\Connections.xml [1.33 ms]
2024-06-07 15:19:11.809950 ; Settings       ; Debug       ; DutSettings loaded from C:\Users\yuxia\source\repos\BT2202A\bin\Release\Settings\Bench\Default\DUTs.xml [597 us]
2024-06-07 15:19:11.817385 ; PluginManager  ; Debug       ; Loaded BT2202A. [2.93 ms]
2024-06-07 15:19:11.865846 ; Settings       ; Debug       ; InstrumentSettings loaded from C:\Users\yuxia\source\repos\BT2202A\bin\Release\Settings\Bench\Default\Instruments.xml [55.9 ms]
2024-06-07 15:19:11.867846 ; Settings       ; Debug       ; ResultSettings loaded from C:\Users\yuxia\source\repos\BT2202A\bin\Release\Settings\Results.xml [1.59 ms]
2024-06-07 15:19:12.516201 ; Settings       ; Debug       ; PanelSettings loaded from C:\Users\yuxia\source\repos\BT2202A\bin\Release\Settings\GUI Panels.xml [1.28 ms]
2024-06-07 15:19:12.622793 ; Main           ; Debug       ; Application startup finished. [2.37 s]
2024-06-07 15:19:12.812339 ; Resolver       ; Debug       ; Found match for Keysight.Kal.Licensing.Api, Version=4.0.0.0, Culture=neutral, PublicKeyToken=55333af07c70062e in C:\Users\yuxia\source\repos\BT2202A\bin\Release\Dependencies\Keysight.Kal.Licensing.Api.4.0.0\Keysight.Kal.Licensing.Api.dll
2024-06-07 15:19:12.850563 ; Resolver       ; Debug       ; Found match for Keysight.Ccl.Licensing.Api, Version=5.3.2.19, Culture=neutral, PublicKeyToken=55333af07c70062e in C:\Users\yuxia\source\repos\BT2202A\bin\Release\Dependencies\Keysight.Ccl.Licensing.Api.5.3.2.19\Keysight.Ccl.Licensing.Api.dll
2024-06-07 15:19:12.859570 ; KAL            ; Debug       ; KAL signature verified. [24.6 ms]
2024-06-07 15:19:12.874783 ; KAL Process    ; Debug       ; Initialized [37.2 ms]
2024-06-07 15:19:12.878782 ; KAL            ; Debug       ; Initialized [46.4 ms]
2024-06-07 15:19:12.980841 ; CCL            ; Debug       ; Initialized [170 ms]
2024-06-07 15:19:13.438830 ; Main           ; Debug       ; Update check complete. [1.66 s]
2024-06-07 15:19:21.684850 ; Settings       ; Debug       ; Saved GuiControlsSettings to C:\Users\yuxia\source\repos\BT2202A\bin\Release\Settings\GUI Controls.xml [6.54 ms]
2024-06-07 15:19:21.694430 ; Settings       ; Debug       ; Saved PanelSettings to C:\Users\yuxia\source\repos\BT2202A\bin\Release\Settings\GUI Panels.xml [896 us]
2024-06-07 15:19:21.696440 ; Settings       ; Debug       ; Saved EditorSettings to C:\Users\yuxia\source\repos\BT2202A\bin\Release\Settings\Editor.xml [1.39 ms]
